ID,Business Name,Slug,Status,Profile Status,Claimed,Featured,Confidence Score,Main Category,Secondary Categories,Suburb,City,State,Postcode,Service Radius (km),Services Nationwide,Services Statewide,All States,Description,Phone,Email,Website,ABN,Year Established,Google Business URL,Service Tags,Defect Tags,Repair System Tags,Capability Tags,Licences,Created At
164,DCM Plumbing & Drainage Pty Ltd,dcm-plumbing-and-drainage-pty-ltd,published,basic,No,No,60,Leak Detection Specialists,,Burleigh Heads,,QLD,4220,,No,No,QLD,"From Business: If you’re looking for the best plumber on the Gold Coast, look no further. DCM Plumbing is a plumbing company that Gold Coast residents know and trust thanks to…",(07) 5551 5985,office@dcmplumbing.com.au,https://dcmplumbing.com.au/,,,,,,,,,29/05/2026
163,Highland Park Plumbing,highland-park-plumbing,published,basic,No,No,60,Leak Detection Specialists,,Broadbeach Waters,,QLD,4218,,No,No,QLD,"From Business: Highland Park Plumbing services all areas of the Gold Coast. Leaking taps & toilets, Hot water system, Burst water pipes/leak detection, Dishwashers, garbage…",0412 232 744,wingsplumbing@bigpond.com,https://www.highlandparkplumbing.com.au/,,,,,,,,,29/05/2026
1740,Homestyle Roof Painters & Repairs,homestyle-roof-painters-and-repairs,published,basic,No,No,60,Leak Detection Specialists,,Caboolture,,QLD,4510,,No,No,QLD,,(07) 5495 2200,,,,,,,,,,,29/05/2026
1302,Irrigation and Plumbing Doctor,irrigation-and-plumbing-doctor,published,basic,No,No,60,Leak Detection Specialists,,Unley,,SA,5061,,No,No,SA,"From Business: With over 40 years of experience, our team specializes in irrigation maintenance, repairs, and installations. We design systems for both small gardens and large…",0412 225 000,info@ipdoctors.com.au,https://www.irrigationdoctor.com.au/,,,,,,,,,29/05/2026
2345,Jetset Plumbing,jetset-plumbing,published,basic,No,No,60,Leak Detection Specialists,,Tempe,,NSW,2044,,No,No,NSW,"From Business: Your Trusted Sydney Plumber: Over 4,600 Google Reviews Can’t Be Wrong. With more 5-star reviews than any other plumbing company, it’s easy to see why more locals…",1300 764 726,,https://www.jetsetplumbingsydney.com.au/,,,,,,,,,29/05/2026
2350,Leakfree Waterproofing,leakfree-waterproofing,published,basic,No,No,60,Leak Detection Specialists,,Mangerton,,NSW,2500,,No,No,NSW,"From Business: Leak Free Waterproofing is committed to using the best available products to protect your property or infrastructure from water, moisture, corrosion, UV,…",0411 525 717,,http://leakfree.com.au/,,,,,,,,,29/05/2026
3386,Master Leak Detective,master-leak-detective,published,basic,No,No,60,Leak Detection Specialists,,Reservoir,,VIC,3073,,No,No,VIC,,0433 805 392,,,,,,,,,,,29/05/2026
583,Mr Leak - Water Leak Detection,mr-leak-water-leak-detection,published,basic,No,No,60,Leak Detection Specialists,,Blackburn South,,VIC,3130,,No,No,VIC,,0468 725 525,admin@mrleak.com.au,https://mrleak.com.au/,,,,,,,,,29/05/2026
161,Our Plumber,our-plumber,published,basic,No,No,60,Leak Detection Specialists,,Browns Plains,,QLD,4118,,No,No,QLD,"From Business: 24 hour emergency availability by appointment! Our comprehensive service range includes general plumbing for residential, commercial, and industrial clients,…",(07) 3800 1140,info@ourplumber.com.au,http://www.ourplumber.com.au/,,,,,,,,,29/05/2026
585,Plumblux Pty Ltd,plumblux-pty-ltd,published,basic,No,No,60,Leak Detection Specialists,,Hampton Park,,VIC,3976,,No,No,VIC,From Business: We're operating all across Melbourne as a leading Plumbing Company. Call Nick or Joe and discover our 100% focus on customer service and satisfaction for…,0458 064 924,info@plumblux.com.au,https://plumblux.com.au/,,,,,,,,,29/05/2026
3385,Precision Electronic Leak Detection Services,precision-electronic-leak-detection-services,published,basic,No,No,60,Leak Detection Specialists,,Caulfield North,,VIC,3161,,No,No,VIC,From Business: Precision Electronic Leak Detection Services is an Australian owned and operated leak detection contractor providing wide range of services from burst pipes to…,0408 345 036,,,,,,,,,,,29/05/2026
257,Precision plumbing group,precision-plumbing-group,published,basic,No,No,60,Leak Detection Specialists,,Campsie,,NSW,2194,,No,No,NSW,"From Business: Precision Plumbing Group is a local business servicing the plumbing industry. Conveniently based out of campsie, NSW, we are on call 24 hours a day, 7 days a…",0401 021 818,jason@precisionplumbinggroup.com,https://www.precisionplumbinggroup.com.au/,,,,,,,,,29/05/2026
1743,Reactive Plumbing & Electrical Brisbane,reactive-plumbing-and-electrical-brisbane,published,basic,No,No,60,Leak Detection Specialists,,Northgate,,QLD,4013,,No,No,QLD,"From Business: Our family-owned business started out in 2013 primarily working with strata management companies, and property managers. It was a small business that has grown…",(07) 3524 0656,,https://reactiveplumbingandelectrical.com.au/plumber-brisbane,,,,,,,,,29/05/2026
1744,Reactive Plumbing Drains & Electrical,reactive-plumbing-drains-and-electrical,published,basic,No,No,60,Leak Detection Specialists,,Burleigh Heads,,QLD,4220,,No,No,QLD,"From Business: Reliable Plumbing & Electrical Solutions – 24/7 Emergency Response At Reactive Plumbing & Electrical, we specialise in fast, reliable, and high-quality solutions…",(07) 5638 5803,,https://reactiveplumbingandelectrical.com.au/,,,,,,,,,29/05/2026
2341,Ridgeline Roofing solutions,ridgeline-roofing-solutions,published,basic,No,No,60,Leak Detection Specialists,,Castlecrag,,NSW,2068,,No,No,NSW,,0450 548 778,,http://www.ridgelineroofingsolutions.com/,,,,,,,,,29/05/2026
1741,SNMC Services,snmc-services,published,basic,No,No,60,Leak Detection Specialists,,Elanora,,QLD,4221,,No,No,QLD,,0403 753 501,,,,,,,,,,,29/05/2026
1742,Southern Cross Plumbing & Gas,southern-cross-plumbing-and-gas,published,basic,No,No,60,Leak Detection Specialists,,Tweed Heads,,QLD,2485,,No,No,QLD,,0419 681 820,,http://southerncrossplumbing.com.au/,,,,,,,,,29/05/2026
1303,Spencer Stormwater Specialists Pty. Ltd.,spencer-stormwater-specialists-pty-ltd,published,basic,No,No,60,Leak Detection Specialists,,Modbury,,SA,5092,,No,No,SA,From Business: Spencer Stormwater Specialists Pty Ltd is a team of stormwater drain laying experts operating in the greater Adelaide area. We specialise in installing in-ground…,(08) 8396 1151,spencer.stormys@bigpond.com,https://www.spencerstormwater.com.au/,,,,,,,,,29/05/2026
1139,Subsurface Detection,subsurface-detection,published,basic,No,No,60,Leak Detection Specialists,,Wattle Grove,,WA,6107,,No,No,WA,From Business: We are committed to delivering precise underground utility detection for safe and efficient project execution. Sub Surface Detection has been in business since…,(08) 9453 1989,admin@subradar.com.au,https://www.subsurfacedetection.com.au/,,,,,,,,,29/05/2026
5134,Tactical Detection,tactical-detection,published,basic,No,No,60,Leak Detection Specialists,,Baldivis,,WA,6171,,No,No,WA,,0493 404 323,,,,,,,,,,,29/05/2026
258,The Leak Detectors,the-leak-detectors,published,basic,No,No,60,Leak Detection Specialists,,Bonnells Bay,,NSW,2264,,No,No,NSW,"From Business: If your pool is leaking it can impact not only on your budget, but also the value of your property. It is imperative that you get the job done right first time…",0414 633 408,leakdetect4u@gmail.com,https://www.poolleakdetectors.com.au/,,,,,,,,,29/05/2026
584,True Blue Plumbing Australia,true-blue-plumbing-australia,published,basic,No,No,60,Leak Detection Specialists,,Bayswater,,VIC,3153,,No,No,VIC,"From Business: For over 20 years, True Blue Plumbing Australia has been a trusted provider of comprehensive plumbing and roofing services across Victoria, New South Wales,…",1300 197 881,service@trueblueplumbing.com.au,https://trueblueplumbing.com.au/,,,,,,,,,29/05/2026
2343,TUBE VISION Plumbing & Leak Detection,tube-vision-plumbing-and-leak-detection,published,basic,No,No,60,Leak Detection Specialists,,Glenning Valley,,NSW,2261,,No,No,NSW,,0497 553 669,,,,,,,,,,,29/05/2026
582,Water Leak Detection,water-leak-detection,published,basic,No,No,60,Leak Detection Specialists,,Ashwood,,VIC,3147,,No,No,VIC,,1300 425 325,Info@waterleakdetection.net.au,http://waterleakdetection.net.au/,,,,,,,,,29/05/2026
160,WATER LEAK DETECTIVE,water-leak-detective,published,basic,No,No,60,Leak Detection Specialists,,Sippy Downs,,QLD,4556,,No,No,QLD,From Business: We are experts at leak detection,0481 839 638,contact@waterleakdetective.com.au,https://www.waterleakdetective.com.au/,,,,,,,,,29/05/2026
581,Water Leak Detectors Melbourne,water-leak-detectors-melbourne,published,basic,No,No,60,Leak Detection Specialists,,Melbourne,,VIC,3000,,No,No,VIC,,0414 335 757,Info@waterleakdetection.net.au,http://waterleakdetectors.com.au/,,,,,,,,,29/05/2026
84,Bannermans Lawyers,bannermans-lawyers,published,basic,No,No,75,"Legal, Insurance & Finance",,North Sydney,,NSW,2060,,No,No,NSW,"Specialist strata, development, construction and insurance lawyers acting primarily for owners corporations and strata managers.",02 9929 0226,dbannerman@bannermans.com.au,https://www.bannermans.com.au,,,,,,,,,27/05/2026
85,Pelham Strata Lawyers,pelham-strata-lawyers,published,basic,No,No,75,"Legal, Insurance & Finance",,Richmond,,VIC,3121,,No,No,VIC,Melbourne boutique strata law firm specialising in owners corporation law and building defect matters in Victoria.,03 9428 5735,anthony@pelhamstrata.com.au,https://www.pelhamstrata.com.au,,,,,,,,,27/05/2026
44,Pobi Lawyers,pobi-lawyers,published,basic,No,No,75,"Legal, Insurance & Finance",,Sydney,,NSW,2000,,No,No,NSW,Expert strata and building defect dispute lawyers in Sydney specialising in Home Building Act claims and construction defects.,02 8324 7565,enquiries@pobilawyers.com,https://www.pobilawyers.com.au,,,,,,,,,27/05/2026
2318,A & N Waterproofing Services,a-and-n-waterproofing-services,published,basic,No,No,60,Licensed Waterproofers,,Marrickville,,NSW,2204,,No,No,NSW,,0414 401 786,,,,,,,,,,,29/05/2026
3373,A A A Complete Waterproofing,a-a-a-complete-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Keilor East,,VIC,3033,,No,No,VIC,,(03) 9336 3555,,,,,,,,,,,29/05/2026
873,A.B. Aquatech,ab-aquatech,published,basic,No,No,60,Licensed Waterproofers,,Eight Mile Plains,,QLD,4113,,No,No,QLD,"From Business: Delivering reliable, high-quality waterproofing solutions for residential and commercial properties to ensure lasting protection. A.B. Aquatech Waterproofing has…",0403 766 791,rod@abaquatech.com.au,https://www.abaquatech.com.au/,,,,,,,,,29/05/2026
4290,AAA Waterproofing QLD,aaa-waterproofing-qld,published,basic,No,No,60,Licensed Waterproofers,,Brisbane,,QLD,4000,,No,No,QLD,"From Business: AAA Waterproofing QLD is publicly insured, locally owned and family operated business known for our quality and prompt services which are second to none.",0488 882 913,,https://www.truelocal.com.au/business/aaa-waterproofing-qld/runcorn,,,,,,,,,29/05/2026
2311,Adseal Group,adseal-group,published,basic,No,No,60,Licensed Waterproofers,,North Sydney,,NSW,2060,,No,No,NSW,"From Business: Adseal Group are specialist waterproofing consultants and contractors. We provide full investigation, reporting, and repair services.",1800 010 233,,,,,,,,,,,29/05/2026
1301,Advanced Building Services,advanced-building-services,published,basic,No,No,60,Licensed Waterproofers,,Williamstown,,SA,5351,,No,No,SA,"From Business: At Advanced Building Services Pty Ltd, we offer dedicated building solutions to commercial and residential customers. As a member of the Master Builders…",0419 849 306,advancedbs@bigpond.com,http://www.advancedbuildingservices.com.au/,,,,,,,,,29/05/2026
2315,All aspects waterproofing solutions,all-aspects-waterproofing-solutions,published,basic,No,No,60,Licensed Waterproofers,,Rosebery,,NSW,2018,,No,No,NSW,,0415 863 400,,,,,,,,,,,29/05/2026
256,All Purpose Waterproofing,all-purpose-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Killara,,NSW,2071,,No,No,NSW,,0407 206 877,info@crbuilding.com.au,http://www.apwaterproofing.com.au/,,,,,,,,,29/05/2026
2299,All Sydney Bathroom Renovations & Waterproofing,all-sydney-bathroom-renovations-and-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Sydney,,NSW,2000,,No,No,NSW,From Business: Bathroom waterproofing specialist. Exclusive two pack system means you can tile the next day.,0415 495 050,,http://www.allsydneybathroomrenovations.com.au/,,,,,,,,,29/05/2026
3372,All Tiles Waterproofing,all-tiles-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Bentleigh East,,VIC,3165,,No,No,VIC,,0450 722 877,,,,,,,,,,,29/05/2026
573,All Waterproofing Membranes Pty Ltd,all-waterproofing-membranes-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Melbourne,,VIC,3000,,No,No,VIC,"From Business: All Waterproofing Membranes takes pride and strives hard in delivering customer services, and making sure that we are always on time. In the event of us being…",(03) 9917 8638,info@allwaterproofing.com.au,http://www.allwaterproofing.com.au/,,,,,,,,,29/05/2026
2329,Allied Waterproofing Pty Ltd,allied-waterproofing-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Manly Vale,,NSW,2093,,No,No,NSW,"From Business: Attention to Detail | Commitment to Excellence For over 30 years, Allied Waterproofing has been delivering expert services across Sydney, partnering with a…",(02) 9975 5120,,,,,,,,,,,29/05/2026
255,Andersal Pty Ltd,andersal-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,St Leonards,,NSW,2065,,No,No,NSW,,1800 066 327,enquiries@andersal.com.au,http://www.andersal.com.au/,,,,,,,,,29/05/2026
1133,Antidamp WA,antidamp-wa,published,basic,No,No,60,Licensed Waterproofers,,South Perth,,WA,6151,,No,No,WA,From Business: Commercial and domestic treatment of Rising Damp and Waterproofing services,(08) 6253 8710,info@antidampwa.com.au,http://antidampwa.com.au/,,,,,,,,,29/05/2026
2334,Applied Waterproofing Services,applied-waterproofing-services,published,basic,No,No,60,Licensed Waterproofers,,Newport,,NSW,2106,,No,No,NSW,,0418 405 055,,,,,,,,,,,29/05/2026
3378,Aqua Defense Waterproofing,aqua-defense-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Thomastown,,VIC,3074,,No,No,VIC,,0467 311 486,,,,,,,,,,,29/05/2026
2336,Aqua Tight Waterproofing,aqua-tight-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Roselands,,NSW,2196,,No,No,NSW,,0424 424 178,,https://www.aquatight.com.au/,,,,,,,,,29/05/2026
575,Aquaseal Waterproofing Systems,aquaseal-waterproofing-systems,published,basic,No,No,60,Licensed Waterproofers,,Collingwood,,VIC,3066,,No,No,VIC,,0450 111 760,info@aquasealwaterproofing.net.au,http://www.aquasealwaterproofing.net.au/,,,,,,,,,29/05/2026
4310,Aus - Flashings Pty Ltd,aus-flashings-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Hillcrest,,QLD,4118,,No,No,QLD,,(07) 3804 1255,,https://www.aussieweb.com.au/business/aus+-+flashings+pty+ltd/2552127,,,,,,,,,29/05/2026
1136,Auswest Coatings,auswest-coatings,published,basic,No,No,60,Licensed Waterproofers,,East Cannington,,WA,6107,,No,No,WA,,0417 973 639,john@auswestcoatings.com.au,http://www.auswestcoatings.com.au/,,,,,,,,,29/05/2026
1138,AWS Services,aws-services,published,basic,No,No,60,Licensed Waterproofers,,O'connor,,WA,6163,,No,No,WA,,1300 665 325,office@awsaus.com.au,http://www.awsservices.com.au/,,,,,,,,,29/05/2026
576,Balcony Shower Repairs,balcony-shower-repairs,published,basic,No,No,60,Licensed Waterproofers,,St Kilda,,VIC,3182,,No,No,VIC,From Business: Balcony and Shower waterproofing and repairs.,0478 590 860,info@balconyshowerrepairs.com.au,http://www.balconyshowerrepairs.com.au/,,,,,,,,,29/05/2026
872,Bayset Specialist Trade Suppliers,bayset-specialist-trade-suppliers,published,basic,No,No,60,Licensed Waterproofers,,Coopers Plains,,QLD,4108,,No,No,QLD,,(07) 3722 3822,info@bayset.com.au,https://www.bayset.com.au/,,,,,,,,,29/05/2026
4300,BCD Group,bcd-group,published,basic,No,No,60,Licensed Waterproofers,,Seventeen Mile Rocks,,QLD,4073,,No,No,QLD,,(07) 3376 4433,,,,,,,,,,,29/05/2026
4304,Bicon (Qld) Pty Ltd,bicon-qld-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Brendale,,QLD,4500,,No,No,QLD,,(07) 3889 8169,,,,,,,,,,,29/05/2026
871,Blake's Waterproofing,blakes-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Paddington,,QLD,4064,,No,No,QLD,,(07) 3367 1980,info@blakeswaterproofing.com.au,http://www.blakeswaterproofing.com.au/,,,,,,,,,29/05/2026
3383,Boss Waterproofing,boss-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Campbellfield,,VIC,3061,,No,No,VIC,,(03) 8339 2740,,,,,,,,,,,29/05/2026
5836,Bostik,bostik,published,basic,No,No,60,Licensed Waterproofers,,Regency Park,,SA,5010,,No,No,SA,,(08) 8244 0511,,,,,,,,,,,29/05/2026
5130,Bostik Australia Pty Ltd,bostik-australia-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Welshpool,,WA,6106,,No,No,WA,,(08) 9258 6218,,http://www.bostik.com.au/,,,,,,,,,29/05/2026
4292,Brisbane Joint Sealing P/L,brisbane-joint-sealing-pl,published,basic,No,No,60,Licensed Waterproofers,,Newstead,,QLD,4006,,No,No,QLD,,(07) 3252 3468,,,,,,,,,,,29/05/2026
4306,Brisbane Joint Sealing Pty Ltd,brisbane-joint-sealing-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Capalaba,,QLD,4157,,No,No,QLD,,(07) 3245 7929,,,,,,,,,,,29/05/2026
4303,Brisbane Waterproofing & Joint Sealing,brisbane-waterproofing-and-joint-sealing,published,basic,No,No,60,Licensed Waterproofers,,Inala,,QLD,4077,,No,No,QLD,,0422 147 948,,,,,,,,,,,29/05/2026
870,Building Rectification Services,building-rectification-services,published,basic,No,No,60,Licensed Waterproofers,,Brisbane,,QLD,4000,,No,No,QLD,"From Business: Building Rectification Services offers a free quotation and recommendation service, we also attend site and body corporate meetings to ensure we fully understand…",(07) 5597 7304,admin@buildingrectification.com.au,http://www.buildingrectification.com.au/,,,,,,,,,29/05/2026
5838,Building Sealants Independent,building-sealants-independent,published,basic,No,No,60,Licensed Waterproofers,,Kersbrook,,SA,5231,,No,No,SA,,0418 849 005,,,,,,,,,,,29/05/2026
1134,Buss Group,buss-group,published,basic,No,No,60,Licensed Waterproofers,,Osborne Park,,WA,6017,,No,No,WA,,(08) 9444 1732,Info@buss.com.au,http://www.buss.com.au/,,,,,,,,,29/05/2026
3382,Butynol Fixers,butynol-fixers,published,basic,No,No,60,Licensed Waterproofers,,Campbellfield,,VIC,3061,,No,No,VIC,,1300 666 004,,http://www.membranes.com.au/,,,,,,,,,29/05/2026
6415,Cams Caulking & Remedial Work,cams-caulking-and-remedial-work,published,basic,No,No,60,Licensed Waterproofers,,Moonah,,TAS,7009,,No,No,TAS,"From Business: I work all over Tasmania. Please give me a call for concrete repairs, tilt-up panels and remedial work.",0458 999 919,,,,,,,,,,,29/05/2026
2308,Capital waterproofing,capital-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Darlinghurst,,NSW,2010,,No,No,NSW,,0450 501 518,,,,,,,,,,,29/05/2026
4305,Chris's Water Proofing,chriss-water-proofing,published,basic,No,No,60,Licensed Waterproofers,,Underwood,,QLD,4119,,No,No,QLD,,(07) 3300 1618,,,,,,,,,,,29/05/2026
4296,CMH QLD,cmh-qld,published,basic,No,No,60,Licensed Waterproofers,,Salisbury,,QLD,4107,,No,No,QLD,,(07) 3277 0995,,,,,,,,,,,29/05/2026
5835,Construction Caulking Services,construction-caulking-services,published,basic,No,No,60,Licensed Waterproofers,,Klemzig,,SA,5087,,No,No,SA,,0409 032 843,,,,,,,,,,,29/05/2026
5837,Construction Chemicals Pty Ltd,construction-chemicals-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Woodville Park,,SA,5011,,No,No,SA,,(08) 8243 7888,,,,,,,,,,,29/05/2026
3363,Correct Caulking,correct-caulking,published,basic,No,No,60,Licensed Waterproofers,,Richmond,,VIC,3121,,No,No,VIC,,0433 081 692,,,,,,,,,,,29/05/2026
4301,CreteLeak Solutions,creteleak-solutions,published,basic,No,No,60,Licensed Waterproofers,,Coopers Plains,,QLD,4108,,No,No,QLD,,(07) 3216 6883,,,,,,,,,,,29/05/2026
3368,Damp Guard-Aust,damp-guard-aust,published,basic,No,No,60,Licensed Waterproofers,,Hampton,,VIC,3188,,No,No,VIC,,(03) 9598 8220,,,,,,,,,,,29/05/2026
5834,Dayproof Group Pty Ltd,dayproof-group-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Klemzig,,SA,5087,,No,No,SA,,(08) 8266 7377,,,,,,,,,,,29/05/2026
3380,Deflecta Crete Seals,deflecta-crete-seals,published,basic,No,No,60,Licensed Waterproofers,,Deer Park,,VIC,3023,,No,No,VIC,,(03) 9318 9315,,,,,,,,,,,29/05/2026
3376,Doncaster Roofing Solutions,doncaster-roofing-solutions,published,basic,No,No,60,Licensed Waterproofers,,Doncaster,,VIC,3108,,No,No,VIC,,(03) 4828 7829,,,,,,,,,,,29/05/2026
2316,DS PROJECTS PTY LTD,ds-projects-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Drummoyne,,NSW,2047,,No,No,NSW,,0401 030 936,,,,,,,,,,,29/05/2026
2313,Dyco-Hydroseal,dyco-hydroseal,published,basic,No,No,60,Licensed Waterproofers,,Alexandria,,NSW,2015,,No,No,NSW,,(02) 9516 5322,,,,,,,,,,,29/05/2026
4291,Eldred Commercial Waterproofing,eldred-commercial-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Woolloongabba,,QLD,4102,,No,No,QLD,,0438 303 257,,,,,,,,,,,29/05/2026
4295,Eldred Enterprises,eldred-enterprises,published,basic,No,No,60,Licensed Waterproofers,,Camp Hill,,QLD,4152,,No,No,QLD,,0438 303 257,,,,,,,,,,,29/05/2026
2339,Elmich Australia Pty Ltd,elmich-australia-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Newington,,NSW,2127,,No,No,NSW,,(02) 9648 4731,,,,,,,,,,,29/05/2026
4308,Exton Tiling Contracting,exton-tiling-contracting,published,basic,No,No,60,Licensed Waterproofers,,Goodna,,QLD,4300,,No,No,QLD,,0418 737 727,,,,,,,,,,,29/05/2026
579,Findlay-Evans Waterproofing,findlay-evans-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Coburg North,,VIC,3058,,No,No,VIC,From Business: Waterproofing Contractors providing expert applications for waterproofing membranes and remedial roof waterproof coatings.,0418 312 646,info@waterproofingfew.com.au,http://www.waterproofingfew.com.au/,,,,,,,,,29/05/2026
5833,Flexseal Waterproofing,flexseal-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Prospect,,SA,5082,,No,No,SA,,0418 806 924,,,,,,,,,,,29/05/2026
3371,Frank Latimer Property Maintenance,frank-latimer-property-maintenance,published,basic,No,No,60,Licensed Waterproofers,,Altona Meadows,,VIC,3028,,No,No,VIC,,0427 644 251,,,,,,,,,,,29/05/2026
2338,Get Dry Waterproofing Solutions,get-dry-waterproofing-solutions,published,basic,No,No,60,Licensed Waterproofers,,Dee Why,,NSW,2099,,No,No,NSW,,0414 441 229,,,,,,,,,,,29/05/2026
5131,GSB flood master,gsb-flood-master,published,basic,No,No,60,Licensed Waterproofers,,Caversham,,WA,6055,,No,No,WA,,0400 949 954,,,,,,,,,,,29/05/2026
2325,H2O Waterproofing Solutions,h2o-waterproofing-solutions,published,basic,No,No,60,Licensed Waterproofers,,Maroubra,,NSW,2035,,No,No,NSW,,0410 727 675,,,,,,,,,,,29/05/2026
3367,Handy Caulking,handy-caulking,published,basic,No,No,60,Licensed Waterproofers,,Tottenham,,VIC,3012,,No,No,VIC,From Business: A team of professional and insured caulkers servicing all around Melbourne for the last 6 years.,0470 187 457,,,,,,,,,,,29/05/2026
2327,I Waterproof & Repair,i-waterproof-and-repair,published,basic,No,No,60,Licensed Waterproofers,,Earlwood,,NSW,2206,,No,No,NSW,,0450 759 581,,,,,,,,,,,29/05/2026
3381,Imperial Waterproofing & Caulking,imperial-waterproofing-and-caulking,published,basic,No,No,60,Licensed Waterproofers,,Derrimut,,VIC,3026,,No,No,VIC,,0413 772 316,,,,,,,,,,,29/05/2026
2320,Integral Seal,integral-seal,published,basic,No,No,60,Licensed Waterproofers,,Ashfield,,NSW,2131,,No,No,NSW,,0410 405 350,,,,,,,,,,,29/05/2026
2332,ISEAL REMEDIAL BUILDING & WATERPROOFING PTY LTD,iseal-remedial-building-and-waterproofing-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Homebush,,NSW,2140,,No,No,NSW,,0422 497 595,,,,,,,,,,,29/05/2026
2304,J&B Waterproofing Services Pty Ltd,jandb-waterproofing-services-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Sydney,,NSW,2000,,No,No,NSW,,0466 373 787,,,,,,,,,,,29/05/2026
5133,Kwikcut & Coring,kwikcut-and-coring,published,basic,No,No,60,Licensed Waterproofers,,Malaga,,WA,6090,,No,No,WA,"From Business: Kwikcut is a leading provider of concrete cutting and coring services in Australia. With over 20 years of experience, we specialise in delivering high-quality…",0431 055 154,,https://www.kwikcut.net.au/,,,,,,,,,29/05/2026
4294,M & M Waterproofing Brisbane,m-and-m-waterproofing-brisbane,published,basic,No,No,60,Licensed Waterproofers,,Morningside,,QLD,4170,,No,No,QLD,,0412 261 706,,,,,,,,,,,29/05/2026
578,Megasealed Bathrooms & Balconies Inner Melbourne,megasealed-bathrooms-and-balconies-inner-melbourne,published,basic,No,No,60,Licensed Waterproofers,,Brunswick East,,VIC,3057,,No,No,VIC,,0427 676 193,customerservice@megasealed.com.au,https://www.megasealed.com.au/franchises/megasealed-inner-melbourne,,,,,,,,,29/05/2026
2301,Membrane Master Pty Ltd,membrane-master-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Sydney,,NSW,2000,,No,No,NSW,,1300 403 199,,https://membranemaster.com.au/,,,,,,,,,29/05/2026
4309,Mick Janezic Waterproofing Pty Ltd,mick-janezic-waterproofing-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Hillcrest,,QLD,4118,,No,No,QLD,,(07) 3802 8814,,,,,,,,,,,29/05/2026
4288,MINC SERVICES,minc-services,published,basic,No,No,60,Licensed Waterproofers,,Brisbane,,QLD,4001,,No,No,QLD,,1300 886 462,,,,,,,,,,,29/05/2026
1135,Modern Masterpiece Painting,modern-masterpiece-painting,published,basic,No,No,60,Licensed Waterproofers,,Kewdale,,WA,6105,,No,No,WA,,0433 066 276,Daniel@wepaintperth.com.au,http://www.facebook.com/pages/Modern-Masterpiece-Painting/141846702513630,,,,,,,,,29/05/2026
3366,Multiskill,multiskill,published,basic,No,No,60,Licensed Waterproofers,,Glen Iris,,VIC,3146,,No,No,VIC,,0417 771 921,,,,,,,,,,,29/05/2026
3375,National Waterproofing & Industrial Flooring Pty Ltd,national-waterproofing-and-industrial-flooring-pty-ltd,published,basic,No,No,60,Licensed Waterproofers,,Moorabbin,,VIC,3189,,No,No,VIC,,0430 090 888,,http://www.nwif.com.au/,,,,,,,,,29/05/2026
1137,Nex-Gen Waterproofing & insulation solutions,nex-gen-waterproofing-and-insulation-solutions,published,basic,No,No,60,Licensed Waterproofers,,Forrestfield,,WA,6058,,No,No,WA,,0429 001 080,info@nex-genwaterproofing.net,http://www.nex-genwaterproofing.net.au/,,,,,,,,,29/05/2026
3365,Northcote Roofing Professionals,northcote-roofing-professionals,published,basic,No,No,60,Licensed Waterproofers,,Northcote,,VIC,3070,,No,No,VIC,,(03) 4708 4939,,,,,,,,,,,29/05/2026
2323,Pacific Waterproofing,pacific-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Gladesville,,NSW,2111,,No,No,NSW,,0416 220 261,,,,,,,,,,,29/05/2026
2294,Precision Seal Waterproofing,precision-seal-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Sydney,,NSW,2000,,No,No,NSW,,0416 752 513,,,,,,,,,,,29/05/2026
3364,Proflow waterproofing,proflow-waterproofing,published,basic,No,No,60,Licensed Waterproofers,,Brunswick,,VIC,3056,,No,No,VIC,,0421 495 855,,,,,,,,,,,29/05/2026
